name,NComp,Phase,dev_NdValence,maxdiff_AtomicWeight,maxdiff_Electronegativity,MixingEntropy,mean_NsValence,mean_CovalentRadius,frac_pValence,maxdiff_NUnfilled,mean_NValance,mean_MeltingT,mean_DeltaHf,min_NpUnfilled
Al1.0Hf1.0Ti1.0V1.0Zr1.0,5,AM,0.979795897,151.5084614,0.33,13.3808668,2,156.8,0.029411765,3,6.8,1938.294,-21.92,0
Ag1.0Hf1.0Ti1.0V1.0Zr1.0,5,AM,3.12409987,130.623,0.63,13.3808668,1.8,161.6,0,7,8.4,1998.586,-4.16,0
Cu1.0Hf1.0Ti1.0V1.0Zr1.0,5,AM,3.12409987,130.623,0.6,13.3808668,1.8,159,0,7,8.4,2023.154,-8.32,0
Hf1.0Ni1.0Ti1.0V1.0Zr1.0,5,AM,2.332380758,130.623,0.61,13.3808668,2,157.4,0,6,8.2,2097.2,-24.32,0
Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,5,AM,2.332380758,130.623,0.61,13.3808668,1.8,159.6,0,6,8.2,2210.6,-23.36,0
Ag1.0Al1.0Fe1.0Hf1.0Ti1.0Zr1.0,6,AM,3.34995854,151.5084614,0.63,14.89668823,1.833333333,151.3333333,0.020833333,7,8,1759.066667,-22,0
Al1.0Cu1.0Fe1.0Hf1.0Ti1.0Zr1.0,6,AM,3.34995854,151.5084614,0.6,14.89668823,1.833333333,149.1666667,0.020833333,7,8,1779.54,-24.88888889,0
Al1.0Fe1.0Hf1.0Ni1.0Ti1.0Zr1.0,6,AM,2.748737084,151.5084614,0.61,14.89668823,2,147.8333333,0.021276596,6,7.833333333,1841.245,-37.44444444,0
Ag1.0Cu1.0Fe1.0Hf1.0Ti1.0Zr1.0,6,AM,3.590109871,130.623,0.63,14.89668823,1.666666667,153.1666667,0,7,9.333333333,1829.783333,-11.55555556,0
Ag1.0Fe1.0Hf1.0Ni1.0Ti1.0Zr1.0,6,AM,3.214550254,130.623,0.63,14.89668823,1.833333333,151.8333333,0,7,9.166666667,1891.488333,-20.33333333,0
Cu1.0Fe1.0Hf1.0Ni1.0Ti1.0Zr1.0,6,AM,3.214550254,130.623,0.61,14.89668823,1.833333333,149.6666667,0,7,9.166666667,1911.961667,-24.77777778,0
Ag1.0Cr1.0Cu1.0Hf1.0Ti1.0Zr1.0,6,AM,3.578485092,130.623,0.63,14.89668823,1.5,154.3333333,0,7,9,1891.283333,-7.888888889,0
Al1.0Hf1.0Ni1.0Ti1.0V1.0Zr1.0,6,AM,2.477678125,151.5084614,0.61,14.89668823,2,151.3333333,0.022727273,6,7.333333333,1903.245,-33.66666667,0
Ag1.0Cu1.0Hf1.0Ti1.0V1.0Zr1.0,6,AM,3.670452591,130.623,0.63,14.89668823,1.666666667,156.6666667,0,7,8.833333333,1891.783333,-7.555555556,0
Ag1.0Hf1.0Ni1.0Ti1.0V1.0Zr1.0,6,AM,3.253203549,130.623,0.63,14.89668823,1.833333333,155.3333333,0,7,8.666666667,1953.488333,-17.22222222,0
Cu1.0Hf1.0Ni1.0Ti1.0V1.0Zr1.0,6,AM,3.253203549,130.623,0.61,14.89668823,1.833333333,153.1666667,0,7,8.666666667,1973.961667,-21.33333333,0
Al1.0Cu1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,3.197221016,151.5084614,0.6,14.89668823,1.666666667,154.5,0.022222222,7,7.5,1936.04,-18.66666667,0
Al1.0Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,6,AM,2.516611478,151.5084614,0.61,14.89668823,1.833333333,153.1666667,0.022727273,6,7.333333333,1997.745,-33.22222222,0
Ag1.0Cu1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,3.605551275,130.623,0.63,14.89668823,1.5,158.5,0,7,8.833333333,1986.283333,-5.888888889,0
Ag1.0Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,6,AM,3.197221016,130.623,0.63,14.89668823,1.666666667,157.1666667,0,7,8.666666667,2047.988333,-16.66666667,0
Cu1.0Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,6,AM,3.197221016,130.623,0.61,14.89668823,1.666666667,155,0,7,8.666666667,2068.461667,-20.88888889,0
Al1.0Fe1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,1.885618083,151.5084614,0.53,14.89668823,1.833333333,154.5,0.023809524,4,7,2011.578333,-23.44444444,0
Ag1.0Fe1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,2.924988129,130.623,0.63,14.89668823,1.666666667,158.5,0,7,8.333333333,2061.821667,-6.666666667,0
Cu1.0Fe1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,2.924988129,130.623,0.6,14.89668823,1.666666667,156.3333333,0,7,8.333333333,2082.295,-11.33333333,0
Fe1.0Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,6,AM,2.309401077,130.623,0.61,14.89668823,1.833333333,155,0,6,8.166666667,2144,-25.22222222,0
Al1.0Cr1.0Hf1.0Ti1.0V1.0Zr1.0,6,AM,1.490711985,151.5084614,0.36,14.89668823,1.833333333,153.8333333,0.025,3,6.666666667,1978.578333,-19.66666667,0
Cr1.0Cu1.0Hf1.0Nb1.0Ti1.0Zr1.0,6,AM,2.852873795,130.623,0.6,14.89668823,1.5,157.5,0,7,8,2143.795,-6.555555556,0
Cr1.0Hf1.0Nb1.0Ni1.0Ti1.0Zr1.0,6,AM,2.19215774,130.623,0.61,14.89668823,1.666666667,156.1666667,0,6,7.833333333,2205.5,-20.88888889,0
Cu1.0Hf1.0Nb1.0Ti1.0V1.0Zr1.0,6,AM,2.852873795,130.623,0.6,14.89668823,1.666666667,159.8333333,0,7,7.833333333,2144.295,-4.444444444,0
Hf1.0Nb1.0Ni1.0Ti1.0V1.0Zr1.0,6,AM,2.140872096,130.623,0.61,14.89668823,1.833333333,158.5,0,6,7.666666667,2206,-19.22222222,0
Al0.5Co1.0Cr1.0Fe1.0Mo0.5Ni1.0,6,MP,2.19317122,68.9784614,0.55,14.53343194,1.7,131.7,0.013333333,4,7.5,1880.347,-8.68,0
Al1.0Co0.67Cr0.67Fe0.67Mo0.33Ni0.67,6,MP,2.917848538,68.9784614,0.55,14.53020037,1.750623441,129.8977556,0.03691399,4,6.755610973,1722.054863,-13.18869908,0
Al1.0Co0.5Cr0.5Fe0.5Mo0.25Ni0.5,6,MP,3.076923077,68.9784614,0.55,14.23228045,1.769230769,129.2307692,0.047619048,4,6.461538462,1661.836923,-14.29585799,0
Al0.7Co0.3Cr1.0Fe1.0Ni1.0,5,MP,2.664465237,31.9516564,0.3,12.79533277,1.75,129.375,0.024305556,4,7.2,1725.70725,-11.3975,0
Al0.25Co1.0Cr1.0Cu0.5Fe1.0Ni1.0Ti0.5,7,FCC,2.42810453,36.5644614,0.37,15.43302985,1.714285714,132.8095238,0.006060606,7,7.857142857,1784.714762,-9.088435374,0
Al0.49Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,BCC+FCC,2.08884899,31.9516564,0.36,14.68748752,1.817850638,131.0182149,0.01181577,4,7.553734062,1723.752332,-8.717953822,0
Al0.3Co1.0Cr1.0Cu1.0Fe1.0,5,FCC,2.536909794,36.5644614,0.29,12.82528552,1.534883721,131.4651163,0.008595989,5,8.11627907,1720.188605,2.747431044,0
Al0.5Co1.0Cr1.0Cu1.0Fe1.0,5,FCC,2.819683898,36.5644614,0.29,13.14521344,1.555555556,131,0.014084507,5,7.888888889,1685.223333,0.888888889,0
Al0.8Co1.0Cr1.0Cu1.0Fe1.0,5,BCC+FCC,3.118047822,36.5644614,0.29,13.35067532,1.583333333,130.375,0.021978022,5,7.583333333,1638.23875,-1.354166667,0
Al1.0Co0.77Cr0.77Cu0.77Fe0.77,5,BCC+FCC,3.421751217,36.5644614,0.29,13.33068224,1.62254902,129.4926471,0.034270048,5,7.151960784,1571.907574,-4.024293541,0
Al1.0Co0.67Cr0.67Cu0.67Fe0.67,5,BCC+FCC,3.499409213,36.5644614,0.29,13.25721252,1.635869565,129.1929348,0.03878976,5,7.005434783,1549.376603,-4.799001654,0
Al1.0Co0.56Cr0.56Cu0.56Fe0.56,5,BCC+FCC,3.588241394,36.5644614,0.29,13.10648474,1.654320988,128.7777778,0.045372051,5,6.802469136,1518.167037,-5.761316872,0
Al1.0Co0.5Cr0.5Cu0.5Fe0.5,5,BCC+FCC,3.636237372,36.5644614,0.29,12.97574634,1.666666667,128.5,0.05,5,6.666666667,1497.285,-6.333333333,0
Al1.0Co0.43Cr0.43Cu0.43Fe0.43,5,BCC+FCC,3.688480384,36.5644614,0.29,12.75632681,1.683823529,128.1139706,0.056753689,5,6.477941176,1468.26511,-7.032601644,0
Al1.0Co0.4Cr0.4Cu0.4Fe0.4,5,BCC+FCC,3.708298706,36.5644614,0.29,12.63214747,1.692307692,127.9230769,0.060240964,5,6.384615385,1453.914615,-7.337278107,0
Al1.0Co0.36Cr0.36Cu0.36Fe0.36,5,BCC,3.730579922,36.5644614,0.29,12.42892916,1.704918033,127.6393443,0.065616798,5,6.245901639,1432.584918,-7.739854878,0
Al1.0Co0.33Cr0.33Cu0.33Fe0.33,5,BCC,3.742769486,36.5644614,0.29,12.24118432,1.715517241,127.4008621,0.070323488,5,6.129310345,1414.65694,-8.031733056,0
Co1.0Cr1.0Cu1.0Fe1.0,4,FCC,1.870828693,11.5499,0.24,11.52565132,1.5,132.25,0,5,8.5,1779.1925,6.25,0
Al1.0Co1.0Cu1.0Fe1.0Nd1.0Ni1.0,6,IM,3.847798794,117.2604614,0.77,14.89668823,1.833333333,139.3333333,0.021276596,9,7.833333333,1482.04,-15.77777778,0
Co1.0Cu1.0Fe1.0Ni1.0Sn0.02,5,FCC,1.483805303,62.865,0.13,11.72893147,1.751243781,128.5522388,0.001044932,3,9.52238806,1660.415821,5.019677731,0
Al1.0Cu0.89Fe0.67Ni0.89Ti1.0,5,FCC,3.819526704,36.5644614,0.37,13.30085563,1.8,134.2202247,0.032206119,7,6.97752809,1535.76973,-19.92926146,0
Al1.0Cu1.0Fe1.0Ni1.0Ti1.0,5,FCC,3.709447398,36.5644614,0.37,13.3808668,1.8,133.8,0.027777778,7,7.2,1554.248,-17.6,0
Al1.0Cu1.0Ni1.0Ti1.0,4,FCC,4.123105626,36.5644614,0.37,11.52565132,1.75,134.25,0.035714286,7,7,1490.06,-23.25,0
C0.1Hf0.5Mo0.5Nb1.0Ti1.0Zr1.0,6,MP,1.234059575,166.4793,1.25,13.60343226,1.634146341,163.6829268,0.007874016,4,6.195121951,2415.195122,-10.63652588,0
C0.3Hf0.5Mo0.5Nb1.0Ti1.0Zr1.0,6,MP,1.342003539,166.4793,1.25,14.16547754,1.651162791,159.6046512,0.022900763,4,6.093023256,2480.674419,-28.57760952,0
Hf1.0Nb1.0Si0.5Ti1.0V1.0,5,MP,1.165343165,150.4045,0.6,13.14521344,1.777777778,157.2222222,0.029411765,4,7.555555556,2271.888889,-24.19753086,0
Mo0.7Nb1.0Ti1.0V0.3Zr1.0,5,BCC,1.2,48.093,0.83,12.79533277,1.575,163.175,0,2,4.675,2375.275,-1.825,0
Co1.0Fe1.0Mo0.2Ni1.0V1.0,5,MP,1.838119911,45.0185,0.53,12.56847688,1.952380952,134.7142857,0,5,7.904761905,1921.238095,-10.15873016,0
Co1.0Fe1.0Mo0.4Ni1.0V1.0,5,MP,1.806782447,45.0185,0.53,13.01060935,1.909090909,135.5909091,0,5,7.818181818,1965.545455,-9.834710744,0
Co1.0Fe1.0Mo0.6Ni1.0V1.0,5,MP,1.776766673,45.0185,0.53,13.24158918,1.869565217,136.3913043,0,5,7.739130435,2006,-9.527410208,0
Co1.0Fe1.0Mo0.8Ni1.0V1.0,5,MP,1.748014747,45.0185,0.53,13.35067532,1.833333333,137.125,0,5,7.666666667,2043.083333,-9.236111111,0
Co0.83Fe0.83Mo0.83Ni1.0V0.83,5,MP,1.739679974,45.0185,0.53,13.35605135,1.80787037,137.2569444,0,5,7.694444444,2063.458333,-9.085240912,0
Co0.71Fe0.71Mo0.71Ni1.0V0.71,5,MP,1.753389497,45.0185,0.53,13.29219449,1.815104167,136.7578125,0,5,7.78125,2050.828125,-9.165825738,0
Co0.62Fe0.62Mo0.62Ni1.0V0.62,5,MP,1.762832085,45.0185,0.53,13.20015015,1.82183908,136.2931034,0,5,7.862068966,2039.068966,-9.211124323,0
Co0.56Fe0.56Mo0.56Ni1.0V0.56,5,MP,1.768063307,45.0185,0.53,13.10648474,1.827160494,135.9259259,0,5,7.925925926,2029.777778,-9.22664228,0
Co0.5Fe0.5Mo0.5Ni1.0V0.5,5,MP,1.771690969,45.0185,0.53,12.97574634,1.833333333,135.5,0,5,8,2019,-9.222222222,0
Co1.0Fe1.0Mo1.0Ni1.0V1.0,5,MP,1.720465053,45.0185,0.53,13.3808668,1.8,137.8,0,5,7.6,2077.2,-8.96,0
Co1.0Fe1.0Ni1.0V1.0,4,FCC,1.870828693,7.991695,0.28,11.52565132,2,133.75,0,5,8,1872.5,-10.5,0
Cu1.0Mn1.0Ni1.0Zn0.33,4,FCC,2.071201454,10.441955,0.36,10.91494986,1.6996997,130.7087087,0,5,9.597597598,1451.457778,-1.666531396,0
Cu1.0Mn1.0Ni1.0Zn0.25,4,FCC,2.069788315,10.441955,0.36,10.6859262,1.692307692,130.9230769,0,5,9.538461538,1470.135385,-1.325443787,0
Al0.11Cu1.0Mn1.0Ni1.0,4,MP,2.46542242,36.5644614,0.36,10.08233412,1.678456592,131.2893891,0.00388281,4,9.109324759,1513.650064,-1.910650221,0
Cu1.0Mn1.0Ni1.0Sn0.11,4,MP,2.063647458,63.771955,0.41,10.08233412,1.678456592,131.926045,0.007447529,4,9.498392283,1498.498006,-0.181966688,0
Al0.05Cu1.0Mn1.0Ni1.0,4,FCC,2.258490505,36.5644614,0.36,9.67959076,1.672131148,131.4918033,0.001776199,4,9.229508197,1525.063443,-0.902983069,0
Cu1.0Mn1.0Ni1.0Sn0.05,4,MP,2.05931918,63.771955,0.41,9.67959076,1.672131148,131.7868852,0.003484321,4,9.409836066,1518.040656,-0.085998388,0
Al1.0Nb1.0Ti1.0V1.0Zr0.1,5,MP,1.4613807,65.9248414,0.3,12.19786503,1.756097561,150.1219512,0.057471264,3,4.243902439,1956.163415,-16.51397977,0
Al1.0Nb1.0Ti1.0V1.0Zr0.25,5,MP,1.436065367,65.9248414,0.3,12.70766391,1.764705882,151,0.055555556,3,4.235294118,1962.228235,-16.83044983,0
Al0.67Nb0.67Ti0.67V0.67Zr1.0,5,MP,1.267059278,65.9248414,0.3,13.25721252,1.817934783,156.4293478,0.043534763,3,4.182065217,1999.729592,-17.3258802,0
Cr1.0Ta1.0Ti0.17V1.0W1.0,5,MP,0.882741598,135.973,0.86,12.47228106,1.760191847,156.1630695,0,2,12.15347722,2800.472422,-4.458016321,0
Cr1.0Ta1.0Ti0.3V1.0W1.0,5,MP,0.915582311,135.973,0.86,12.82528552,1.76744186,156.2790698,0,2,11.90697674,2774.488372,-4.586262845,0
Hf0.26Nb1.0Ta1.0Ti0.58Zr0.42,5,BCC,0.828788717,133.08088,0.3,12.45305045,1.693251534,167.4233129,0,1,10.02453988,2672.116564,2.44646016,0
Hf0.5Mo0.5Nb1.0Si0.1Ti1.0Zr1.0,6,MP,1.234059575,150.4045,0.86,13.60343226,1.634146341,164.5365854,0.007874016,4,6.195121951,2363.097561,-6.472337894,0
Hf0.5Mo0.5Nb1.0Si0.3Ti1.0Zr1.0,6,MP,1.342003539,150.4045,0.86,14.16547754,1.651162791,162.0465116,0.022900763,4,6.093023256,2331.651163,-17.22011898,0
Hf0.5Mo0.5Nb1.0Si0.5Ti1.0Zr1.0,6,MP,1.422916497,150.4045,0.86,14.42584136,1.666666667,159.7777778,0.037037037,4,6,2303,-26.07407407,0
Hf0.5Mo0.5Nb1.0Si0.7Ti1.0Zr1.0,6,MP,1.484795432,150.4045,0.86,14.53422246,1.680851064,157.7021277,0.050359712,4,5.914893617,2276.787234,-33.39067451,0
Hf0.5Mo0.5Nb1.0Si0.9Ti1.0Zr1.0,6,MP,1.532651702,150.4045,0.86,14.54988032,1.693877551,155.7959184,0.062937063,4,5.836734694,2252.714286,-39.45022907,0
Hf1.0Mo0.5Nb1.0Si0.3Ti1.0V0.5,6,MP,1.321699743,150.4045,0.86,14.16547754,1.651162791,159.4883721,0.017804154,4,7.837209302,2382,-16.36560303,0
Hf1.0Mo0.5Nb1.0Si0.5Ti1.0V0.5,6,MP,1.414213562,150.4045,0.86,14.42584136,1.666666667,157.3333333,0.028985507,4,7.666666667,2351.111111,-24.44444444,0
Hf1.0Mo0.5Nb1.0Si0.7Ti1.0V0.5,6,MP,1.484795432,150.4045,0.86,14.53422246,1.680851064,155.3617021,0.039660057,4,7.510638298,2322.851064,-31.11815301,0
Al0.25Nb1.0Ta1.0Ti1.0Zr1.0,5,MP,1.032348751,153.9663414,0.28,12.70766391,1.764705882,164.5294118,0.007633588,3,7.705882353,2433.498235,-3.930795848,0
Al0.5Mo0.5Nb1.0Ta0.5Ti1.0Zr1.0,6,MP,1.414213562,153.9663414,0.83,14.42584136,1.666666667,160.3333333,0.018518519,3,6,2306.385556,-10.51851852,0
Al1.0Mo0.5Nb1.0Ta0.5Ti1.0Zr0.5,6,IM,1.640535896,153.9663414,0.83,14.42584136,1.666666667,154.3333333,0.037735849,3,5.888888889,2173.66,-16.69135802,0
Al1.0Nb1.0Ta0.5Ti1.0Zr0.5,5,IM,1.452368755,153.9663414,0.28,12.96635773,1.75,154.375,0.042553191,3,5.875,2083.3675,-18.5625,0
Hf1.0Nb1.0Si0.5Ti1.0V1.0Zr1.0,6,MP,1.067940011,150.4045,0.6,14.69716888,1.818181818,160.4545455,0.026315789,4,6.909090909,2245.727273,-21.75206612,0
Al0.15Cr0.5Fe1.0Mn0.62Ni0.38,5,BCC+FCC,1.675675663,31.7118614,0.36,12.16601349,1.811320755,133.1886792,0.007656968,4,7.39245283,1750.732264,-5.283474546,0
Al0.25Cr0.5Fe1.0Mn0.62Ni0.38,5,MP,1.943002703,31.7118614,0.36,12.51366991,1.818181818,132.7454545,0.01256913,4,7.232727273,1721.013636,-6.817745455,0
Al0.35Cr0.5Fe1.0Mn0.62Ni0.38,5,MP,2.145303445,31.7118614,0.36,12.72752218,1.824561404,132.3333333,0.017335315,4,7.084210526,1693.380526,-8.127448446,0
Al0.52Cr0.52Fe1.0Ni1.0,4,MP,2.711771559,31.7118614,0.3,11.10392234,1.828947368,128.6842105,0.02292769,4,7.460526316,1696.711974,-11.26385042,0
Al0.51Co0.51Cr0.51Fe0.51Ni1.0,5,MP,2.751219511,31.9516564,0.3,13.00066124,1.832236842,127.6907895,0.021926053,4,7.651315789,1691.170954,-12.02155471,0
Al0.47Co0.47Cr0.47Fe0.47Ni1.0,5,MP,2.740293969,31.9516564,0.3,12.89212288,1.836805556,127.5902778,0.021152115,4,7.715277778,1692.173924,-11.92679398,0
Al0.34Co0.51Cr0.51Fe1.0Ni0.51,5,MP,2.281381335,31.9516564,0.3,12.81250545,1.822299652,129.4529617,0.015617823,4,7.585365854,1750.222927,-8.49081572,0
C0.02Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,MP,1.227647724,46.922495,1,13.54363639,1.800796813,131.7768924,0.000998004,4,7.984063745,1809.25498,-4.945953239,0
Al0.88Cr1.0Fe1.0Ni1.0,4,MP,2.86998163,31.7118614,0.3,11.5134624,1.742268041,129.2474227,0.033033033,4,6.865979381,1685.683918,-12.71123392,0
Al1.0Cr0.89Fe0.89Ni0.89,4,MP,3.0138186,31.7118614,0.3,11.51466049,1.757493188,128.760218,0.041050903,4,6.63760218,1641.247956,-13.71782402,0
Al0.55Cr0.55Fe0.52Ni1.0Ti0.27,5,MP,2.982036552,31.7118614,0.37,12.7103907,1.809688581,131.0865052,0.027241209,6,6.98615917,1697.64654,-19.52960333,0
Al0.52Cr0.52Cu0.52Fe0.52Ni1.0,5,MP,3.197865708,36.5644614,0.3,13.02423248,1.662337662,128.7272727,0.021172638,5,7.974025974,1621.676883,-5.692022263,0
Co1.0Cr1.0Fe1.0Mn1.0Ni1.0V0.26,6,MP,1.331884402,7.991695,0.36,14.35592028,1.809885932,133.0380228,0,5,7.851711027,1820.072243,-5.33765126,0
Co1.0Cr1.0Fe1.0Mn1.0Ni1.0V0.76,6,MP,1.534077919,7.991695,0.36,14.85834757,1.826388889,134.7708333,0,5,7.604166667,1851.576389,-6.983024691,0
Co1.0Cr1.0Fe1.0Ni1.0Ti0.2,5,FCC,1.452185779,11.066195,0.37,12.56847688,1.761904762,131.6666667,0,6,8.047619048,1875.047619,-7.346938776,0
Al0.3Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,BCC+FCC,1.826391704,31.9516564,0.36,14.43190865,1.811320755,131.3773585,0.007334963,4,7.716981132,1752.083208,-7.162691349,0
Al0.7Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,BCC+FCC,2.309534349,31.9516564,0.36,14.83440715,1.824561404,130.6491228,0.016627078,4,7.385964912,1694.636667,-10.18159434,0
Al1.0Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,BCC+FCC,2.544056254,31.9516564,0.36,14.89668823,1.833333333,130.1666667,0.023255814,4,7.166666667,1656.578333,-11.88888889,0
Al0.9Co1.0Cr1.0Fe1.0Ni1.0Ti0.5,6,MP,2.755465948,31.9516564,0.37,14.70031042,1.814814815,131.462963,0.023872679,6,6.981481481,1721.782037,-17.5308642,0
Co1.0Cr1.0Fe1.0Mn1.0Mo0.04Ni1.0,6,FCC,1.166423687,43.9639,0.61,13.65950888,1.793650794,132.1746032,0,4,7.984126984,1809.888889,-4.150919627,0
Co1.0Cr1.0Fe1.0Mn1.0Mo0.09Ni1.0,6,MP,1.166603759,43.9639,0.61,13.88317008,1.785854617,132.388998,0,4,7.964636542,1820.557957,-4.139246027,0
Co1.0Cr1.0Fe1.0Mn1.0Mo0.14Ni1.0,6,MP,1.166666486,43.9639,0.61,14.05568824,1.778210117,132.5992218,0,4,7.945525292,1831.019455,-4.127238868,0
Co1.0Cr1.0Fe1.0Mn1.0Mo0.19Ni1.0,6,MP,1.166618536,43.9639,0.61,14.19641422,1.770712909,132.805395,0,4,7.926782274,1841.279383,-4.114923838,0
C0.5Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,FCC,2.100767274,46.922495,1,14.69716888,1.818181818,126.9090909,0.023809524,4,7.636363636,1985,-20.49586777,0
C1.0Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,FCC,2.544056254,46.922495,1,14.89668823,1.833333333,122.6666667,0.045454545,4,7.333333333,2138.166667,-31.55555556,0
Co1.0Cr0.59Fe0.18Mo0.18Ni1.0,5,FCC,1.176647231,43.9639,0.5,11.61129296,1.738983051,129.9966102,0,4,8.494915254,1908.291525,-4.302671646,0
Al0.54C0.01Co0.69Fe1.0Ni0.69,5,MP,2.785484797,46.922495,0.94,11.46542368,2,126.4846416,0.024593764,3,7.771331058,1626.465461,-11.43398292,0
Co0.5Cr0.5Fe1.0Ni1.0,4,FCC,1.105541597,6.937095,0.25,11.05480445,1.833333333,129.5,0,4,8.5,1837.666667,-3.333333333,0
Co0.88Cr0.62Fe1.0Ni1.0,4,FCC,1.07446807,6.937095,0.25,11.38672602,1.822857143,129.4457143,0,4,8.468571429,1841.84,-3.272620408,0
Co1.0Cr0.56Fe0.67Ni0.67,4,FCC,1.041790282,6.937095,0.25,11.32137286,1.806896552,129.4344828,0,4,8.420689655,1848.251724,-3.238715815,0
Al1.0Co0.43Cr0.38Cu0.11Fe0.11Ni0.11,6,MP,3.481145326,36.5644614,0.3,11.99358314,1.771028037,126.4859813,0.081037277,5,5.76635514,1430.259206,-13.78146563,0
Al1.0Co0.51Cr0.53Cu0.0Fe0.16Ni0.12,5,MP,3.156808978,31.9516564,0.3,11.39581251,1.771551724,127.125,0.075471698,4,5.711206897,1503.306034,-15.69649227,0
Mo1.0Nb1.0Ti1.0,3,BCC,1.247219129,48.093,0.62,9.133862568,1.333333333,159.3333333,0,2,5,2529,-3.555555556,0
Nb1.0Ta0.3Ti1.0Zr1.0,4,BCC,0.904026296,133.08088,0.27,10.83625594,1.696969697,166.6666667,0,1,5.666666667,2365.454545,2.644628099,0
Cr1.0Nb0.33Ti0.33Zr0.33,4,MP,1.342865517,45.03938,0.33,10.30670257,1.331658291,152.5979899,0,2,5.170854271,2226.266332,-8.006464483,0
Nb1.0Re0.3Ti1.0Zr1.0,4,MP,1.121621547,138.34,0.57,10.83625594,1.696969697,164.9393939,0,3,5.848484848,2380.818182,-7.272727273,0
Cr0.29Mo0.48Nb1.0Ta0.02Ti0.31V0.29,6,MP,0.982969777,133.08088,0.66,12.50220588,1.259414226,157.1548117,0,2,5.309623431,2540.945607,-4.370161587,0
Co1.0Cr0.05Ni1.0,3,FCC,0.626596711,6.937095,0.25,6.575596092,1.975609756,125.3414634,0,4,9.414634146,1758.536585,-0.523497918,0
Co1.0Cr0.25Ni1.0,3,FCC,0.916245695,6.937095,0.25,8.022701742,1.888888889,126.5555556,0,4,9.111111111,1796,-2.172839506,0
Co0.25Cr1.0Ni1.0,3,FCC,1.422916497,6.937095,0.25,8.022701742,1.555555556,130.8888889,0,4,8.111111111,1933.333333,-6.320987654,0
Al1.0Co1.0Ni1.0Ti1.0,4,MP,3.34477204,31.9516564,0.37,11.52565132,2,132.75,0.038461538,6,6.5,1592.6175,-33.5,0
Al1.0Fe1.0Ni1.0Ti1.0,4,MP,3.16227766,31.7118614,0.37,11.52565132,2,134.25,0.04,6,6.25,1603.3675,-29.25,0
Co0.5Fe0.5Mo0.1Ni1.0V0.25,5,FCC,1.556248813,45.0185,0.53,11.59663361,1.957446809,130.4893617,0,5,8.659574468,1852.276596,-6.826618379,0
Co0.32Cr0.23Fe1.0Mo0.09Ni0.18,5,MP,0.841502845,43.9639,0.5,10.58849888,1.824175824,132.1263736,0,4,8.021978022,1895.516484,-2.33256853,0
Co0.33Cr0.23Fe1.0Mo0.14Ni0.13,5,MP,0.807597771,43.9639,0.5,10.67766051,1.797814208,132.9125683,0,4,7.918032787,1926.73224,-2.354564185,0
Mo1.0Nb1.0Re0.5W1.0,4,BCC,0.494871659,93.30062,0.76,11.23873213,1.428571429,158.7142857,0,2,11.85714286,3163,-10.6122449,0
Al1.0Co0.56Cr0.56Fe0.56Ni0.56Ti0.11,6,MP,3.122930235,31.9516564,0.37,13.87720968,1.832835821,128.4656716,0.045620438,6,6.543283582,1593.940299,-17.13814213,0
Al1.0Co0.67Cr0.67Fe0.67Ni0.67Ti0.33,6,MP,3.012119928,31.9516564,0.37,14.53020037,1.832917706,130.3915212,0.037835793,6,6.591022444,1643.46384,-19.25590015,0
Al1.0Co0.83Cr0.83Fe0.83Ni0.83Ti0.67,6,MP,2.895098765,31.9516564,0.37,14.84197179,1.833667335,132.3907816,0.030238887,6,6.627254509,1693.016032,-20.92749828,0
Al0.67Co0.83Cr0.83Fe0.83Ni0.83Ti1.0,6,MP,2.722792821,31.9516564,0.37,14.84197179,1.833667335,134.9699399,0.02005988,6,6.693386774,1759.646273,-22.02749387,0
Hf1.0Nb1.0Ta1.0Ti1.0W1.0Zr1.0,6,MP,0.897527468,135.973,1.06,14.89668823,1.833333333,167.6666667,0,2,11.66666667,2718.333333,-2.111111111,0
Hf1.0Mo1.0Nb1.0Ta1.0Ti1.0W1.0Zr1.0,7,MP,1.124858268,135.973,1.06,16.17829698,1.714285714,165.7142857,0,2,10.85714286,2743.714286,-3.591836735,0
Co1.0Cr1.0Fe1.0Ni1.0W0.2,5,FCC,1.214052265,131.8439,0.7,12.56847688,1.761904762,131.7619048,0,4,8.80952381,1958.571429,-3.537414966,0
